"county_index","target_cancer","AGE65","BROAD","CROWD","HCOST","NOHSDP","POV150","REMNRTY","SNGPNT","UNEMP","No_Vehicle_10_Miles","No_Vehicle_1_Mile","No_Vehicle_Half_Mile"
"38019","6.5","27.3","18.5","0","20.7","5.5","18.7","6.4","3.5","1.8","0.2253944402704733","0.27548209366391185","0.4758327072376659"
"30075","6.4","25.5","26.4","0.8","14.6","6.2","23.2","9","0.4","0.9","0.17211703958691912","0.22948938611589212","0.2868617326448652"
"21107","6.4","18.4","18.5","2.2","19.7","12.3","30.1","11.9","5.8","7.2","0.06820119352088662","1.3469735720375107","2.1994884910485935"
"31151","6","14.3","19","4.2","21","19.8","24.9","31.8","6.9","2.7","0.2746478873239437","0.35915492957746475","0.49295774647887325"
"19017","6.4","19.2","12.2","0.8","15.3","3.5","13.6","5.7","5","3.4","0.012357884330202669","0.5025539627615752","0.8938869665513265"
"54089","6.3","25.4","30.2","2.3","17","15.6","31.7","8.1","5","7.5","0.15078624255044157","2.505923745243053","2.7356932577008686"
"21127","6.4","18.8","30.8","1.8","21.5","23.6","37.2","3.3","3.6","5.3","0.31525851197982346","1.7654476670870116","2.219419924337957"
"22099","6.2","15.4","21","3.5","20.1","16.2","27.9","35.7","6.8","6.6","0","1.2384969325153374","1.6257668711656441"
"26085","6.3","30","28.5","0.6","30.5","18","34.8","14.9","2.2","7.5","0.04333131120547708","2.5565473611231475","3.0591905711066816"
"47025","6.5","19.4","32.2","1.2","21.8","18","30.3","5.1","5","6.6","0.13038214385496538","1.7912023096265484","2.0643839443702854"
"48131","4.9","16.8","31.4","6.1","15","27.6","33.3","90.4","7.8","10.3","0.8317772873875404","1.2476659310813105","2.6056696655915803"
"48363","6.2","19.6","14.6","2.5","23.8","13.1","24.8","26.4","5.1","6.9","0.302372736651133","1.0351819572409378","1.8035644409661697"
"42039","6.4","20.6","18.7","1","20.8","9.7","24.6","5.8","5.5","6.2","0.04280966597194841","1.919675547794739","2.8310708049343773"
"46095","6.2","15","51","11.6","14.2","18.9","58.5","65","7.2","14.1","1.708984375","2.587890625","2.83203125"
"27145","6.4","15","13.2","3.3","23.3","7.7","20.9","16","5.2","4.8","0.02124241579373614","0.597442944198829","1.6323468886499117"
"37019","6.3","31.9","9.8","1.3","24.2","7.2","17.6","18.7","3.7","5.5","0.01210079027468794","1.315262819856466","1.6215058968081837"
"20043","6.4","19.6","18.6","1.7","23.4","8.8","23.9","10.4","4.1","1.9","0.49087476400251734","1.686595342983008","1.825047199496539"
"20137","6.4","20.7","11","0.7","16.2","9.8","16.6","12.4","4.5","1.4","0.24687004055722095","0.6171751013930524","1.2519837771116205"
"25011","6.5","22.4","13.4","1.5","30.6","6.4","17.9","10.7","5.7","5.5","0.004203329036596985","1.29182312391414","1.954548002017598"
"20011","6.4","19.4","19.9","3.3","21","9.9","25.5","11","5.9","3.6","0.38884861266723786","0.9951888222500495","1.8256112832004217"
"18097","6.3","12.5","14.7","1.9","30.8","13.1","26.6","46.6","8.5","5.6","0","1.0002291361566893","2.503672266665781"
"21195","6.5","18.8","21.9","1.9","25.3","21.1","37.8","3.6","6","8.5","0.003075787401574803","2.4529404527559056","2.9404527559055116"
"46137","6.2","10.1","31.9","11","22.1","10.8","55.3","77.1","11.6","32.4","1.606569082470546","2.3920028561228133","2.67761513745091"
"48419","6","17.3","25","7.3","18.7","19.3","34.9","39","8.3","6","0.196479094624332","1.351776171015404","1.7604526878340145"
"27057","6.3","25.1","15.4","2.3","21.3","5.6","18.9","8.2","3.8","4.4","0.2153906402976307","0.8224006265909536","1.0720579596632074"
"48073","6","17.3","19.7","5.2","21.6","19.5","28.6","40.9","8.1","6.6","0.21241026649621397","1.1820237978168944","1.553741764185269"
"49055","6.5","22.7","15.8","2.7","20.9","8.3","21.2","8","4.1","0.5","0.8639308855291578","1.1519078473722102","1.1519078473722102"
"42009","6.4","22.6","21.4","1","19.6","10.5","20.3","3.8","3.7","4.7","0.13263132510751174","1.3825810859692134","1.7764559302278846"
"21055","6.4","20.1","28.2","2","19","14.2","27.3","5.2","3.9","3.1","0","2.522812667740204","2.9629629629629632"
"18161","6.4","19.4","20.9","0.8","19.5","11.8","17.4","5.5","4.5","3.8","0","0.9845662586482171","1.2772751463544438"
"21097","6.4","18.2","26.3","2.1","19.7","15","26.2","6.5","2.8","3.3","0.196328133290884","0.8436803565743395","1.7722593653825744"
"20127","6.4","24.7","20.2","0.3","19.9","7.2","20.3","9.3","4.3","3.3","0.18571669761944962","0.7935167989194666","1.7727502954583825"
"48035","6.2","24.5","22.4","3.6","17.5","10.5","23.7","24","5.8","3.8","0.1921809795739073","0.5490885130683066","0.741269492642214"
"29071","6.5","17.5","13.2","0.9","20.2","10.1","17.3","6.8","4.4","4.5","0.004926496669688251","0.862136917195444","1.3124187128049503"
"48145","5.9","18.4","33.3","5.6","26.7","20.5","35.5","49.7","2.9","8.1","0.240680622411284","1.4944587484607634","2.5187506996529723"
"27081","6.4","24.8","19.1","0.7","20.5","6.2","18","5","3.5","2.1","0.13568521031207598","0.9667571234735414","1.1024423337856173"
"29195","6.3","18","19.5","0.7","22.2","12.9","24.3","20.8","2.9","2.4","0.00855798031664527","0.8643560119811724","1.7672229353872484"
"42065","6.4","20.9","21.1","1.9","19.3","9.5","23.7","3.5","4.7","5.2","0.022123893805309734","1.6615044247787611","2.256637168141593"
"26047","6.6","22.5","13","1.1","23","4.6","16.1","10.6","4.9","4.3","0.10399461674925063","0.7921942864134092","1.3182847005566771"
"8113","6.3","15.7","13.2","2.1","28.8","1.7","19.6","14.9","6.3","3.6","0","0.2717760565294198","0.7609729582823753"
"8029","6.2","25.9","22.4","1.6","27.7","10.4","27","20","3.5","5.2","0.006461617989144482","0.8852416645127941","1.570173171362109"
"22019","6.2","14.8","18.7","2.2","21.8","11.8","25.3","33.3","6.9","5.4","0.030606739707835326","0.6276975431606905","1.5816940571049136"
"19145","6.3","22.5","18.6","0.4","19.7","7.9","23.5","9.8","5.5","7.1","0.08787346221441124","0.7029876977152899","1.6695957820738139"
"29173","6.5","21.4","18.3","0.8","18.1","9.5","21","6","3.4","5.1","0.11802891708468574","1.3474968033834955","1.3868397757450575"
"22121","6","13.9","13.4","3.4","16.1","12.8","20.7","45.1","6","7.7","0.012611400706238441","0.9794854548511854","1.8748949049941146"
"1057","6.4","21","28.1","0.9","19","17","33.2","16.2","4.9","9.3","0.017400382808421787","1.6936372600197207","2.169247723449916"
"31043","5.7","13.6","19.9","9.1","21.3","22.1","20.4","54","5.9","2.1","0.023802723031514806","0.4379701037798724","1.4900504617728267"
"40003","6.3","19.8","18.1","2.8","11.3","14.5","17.7","17.4","4.7","3.6","0.40765685926976253","0.620347394540943","0.7621410847217299"
"1077","6.4","19.8","21.9","1","21.9","11.3","24.2","16.2","5.9","3.8","0.02157287857705293","0.9071395441650757","2.300747500242695"
"24510","5.7","14.1","20.4","1.9","36.8","13.7","30","72.7","9.1","7.4","0","0.4617037140818828","4.586600446726928"
"17005","6.4","18.7","20.6","2.7","21.5","11.2","24.8","12.7","6.6","3.8","0.10693381359747861","1.2438090950022513","1.8291310220621342"
"40031","6.2","12.6","12.8","2.7","25.8","9.4","27.2","45.1","9.4","6.7","0.06365936598494738","0.7695530951344904","2.0983416332253544"
"5097","6.4","26.8","29.2","0.8","18.4","16","33.4","9.5","6.7","8.7","0.5375777379572045","2.0449035522293664","2.25571835142827"
"54059","6.3","20.2","21.7","1.6","20.7","24.2","41.4","4.3","4.4","11.3","0.05216289727635158","4.445024032191959","5.413763553038488"
"29037","6.5","16.8","12.2","1.4","20.3","6.7","13.9","13.5","5.9","4.7","0.008041979131064156","0.5116709222139568","0.831339592673757"
"32007","6.2","11.8","12.3","2.7","19.9","11.1","20","36","7.4","4.6","0.2519562456470974","0.6493506493506493","0.8869679216682371"
"19061","6.5","17.8","12.6","1.2","22.9","6.2","17.1","10.2","6.1","4.1","0.0010677714541979435","0.5103947551066169","1.546133065678622"
"16019","6.3","13","9.5","2.9","24.2","7.5","19.6","18.2","7.1","4.2","0.006715658998023678","0.45282729243816794","1.1714028052267016"
"31023","6.3","20.3","15.3","1","17.3","6.3","16.2","7.4","4.6","1.1","0.09529481834425253","0.34544371649791544","0.5717689100655151"
"13009","5.8","15.9","18.6","1.7","26.4","14.3","31.2","47.9","9.7","7.6","0.006561679790026247","1.7082239720034995","2.456255468066492"
"29007","6.5","17.6","21.2","1.4","19.3","12.7","31.2","12.8","6.3","4.7","0.007834227741000432","0.7912570018410435","1.8880488855811037"
"2050","6","7.5","25.2","31.7","18.8","18","43.9","90.8","8.8","18.1","10.732968906130607","13.513195791453594","14.124493034738142"
"13075","6","15.9","28.9","2.1","27.4","18.6","35.5","36.1","5.1","5.3","0.04066930048803161","1.6151522193818264","2.0973739251684873"
"55043","6.5","17.1","18.8","1.8","20.2","7.7","23.1","5.7","4.9","2.8","0.048820496797375414","0.9236837994063428","1.3493985314794563"
"6011","5.6","14.6","21","4.7","29.9","26.7","24.9","66","8.1","5.5","0.518231476726271","0.7470003268126431","1.1531817545170175"
"13039","6","13.6","11.6","1.5","27.7","8.2","25.8","30.6","10.1","4.6","0.15441569496961177","1.1086255023459306","1.5421772612990716"
"17195","6.3","20.6","17.2","0.9","20.5","8.7","18.8","16.2","7.6","4.1","0.0034189203049676915","0.7760949092276659","1.70262231187391"
"17069","6.4","29.3","27","1.1","9.1","15.2","22.1","4.8","2.7","6","0.4166666666666667","2.314814814814815","2.939814814814815"
"51690","6","17.4","19.8","0","33.3","11.7","38.7","57.3","10.9","5.5","0","1.519426958975472","4.630634541639534"
"13085","6.4","19.8","9.5","3.3","18.4","11.6","14.8","9.8","3.8","5.8","0.013434841021047918","0.6851768920734438","0.761307657859382"
"56029","6.3","23.3","12.1","1","21.5","4.6","15","9.6","4.7","3.2","0.11345506115936892","0.30845594752703426","0.624002836376529"
"35053","5.5","19.6","43.5","5.8","19.4","16.1","42.2","67","3.9","4.2","0.9963058323071757","1.7631254897570805","2.5635284898690247"
"8059","6.2","16.5","6.9","1.6","24.1","4.9","11.3","23","4.8","4","0","0.2985727995689776","0.976535096334626"
"18181","6.4","19.7","13.7","1","19.3","10.9","17.5","11.4","4.7","5","0.012173842470478433","0.7669520756401412","1.0997037698332184"
"1043","6.5","18.2","18.1","1.8","18.7","15.8","22","8.9","5.9","4.4","0.017411635947566104","1.1031515061065094","1.4862074969529637"
"30041","6.3","14.9","19.3","1.5","20.3","8.8","26.5","32.1","8.2","4.4","0.5467196819085487","0.8449304174950298","1.304671968190855"
"27111","6.4","23.7","17.8","1.8","21.8","7.4","17.7","8.3","4.2","4.4","0.21464844772525","1.081967785281748","1.978953981466939"
"5051","6.3","23.4","19","2.6","25.2","9.6","26","18.9","7.6","6.2","0.026035157877197367","1.4090227443139214","2.6868282929267684"
"38083","6.4","32","28.2","0","16.2","12.6","11.5","3.8","2.2","0.6","2.1196063588190763","2.34670704012112","2.34670704012112"
"5107","5.7","18.9","29.3","1.5","27.7","18.3","45","66","11.9","15.3","1.2501723583214597","4.678953899894287","6.384152226869514"
"53065","6.4","23.5","19.7","2.9","22.6","7.6","22.3","14.5","2.3","5.4","0.2871516850060876","0.9717213020606006","1.268061840986883"
"19051","6.4","17.2","33.3","6","17.9","20.5","15.8","4.8","3.3","3.1","0.879698389123729","3.5302182108991205","3.8843824974294527"
"40001","6.3","15.6","47.4","4.5","20.6","19","38.9","61.7","8.3","5.6","0.158709165454305","1.4592426045937488","1.9309615130273774"
"51145","6.4","18.8","9.4","0.3","12.8","8.6","7.5","14.7","2.5","1.9","0.04991799187049847","0.4528274976823789","0.47065535192184266"
"46103","6.4","18.2","12.6","1.6","26.1","5.6","19.7","21.8","6","2.9","0.01584974442287118","0.8152712287514364","1.6503546380314618"
"18063","6.3","13.9","7.7","1.5","18","4.9","9.4","17.8","5.7","2.6","0","0.4475826412188548","0.6270282162697322"
"48009","6.3","20.2","20.4","1.2","19.9","9.3","18.5","12.3","5.8","3.2","0.09940357852882703","0.9719461011707533","1.0161254694057875"
"46069","6.4","23.5","15.1","0","14.2","8.6","11.8","8.4","2.2","0.9","0.5633802816901409","1.3380281690140845","1.4788732394366197"
"1067","6.2","22.4","19.6","1.2","17.3","18.7","25.2","30.7","3.9","4.9","0.017339035949601202","1.6876661657611838","1.9766500982545372"
"26013","6.4","22.8","22.8","1","19.6","8.9","26.3","27.7","5.1","4.1","0.27088036117381487","1.0948081264108351","1.8510158013544018"
"38049","6.4","20.6","20.2","0.3","13.9","7.8","15.9","5","3.6","4.2","1.0009267840593143","1.1306765523632993","1.149212233549583"
"36109","6.5","14.6","12.8","1","32.3","5","23.1","23.1","5.5","4.7","0.002953802528454964","1.4769012642274821","2.278366350281596"
"29153","6.5","27.7","30.2","1.6","20.9","18.4","39.2","5.1","2.3","6.8","0.6273783811580788","2.0981178648565257","2.2935308032500257"
"53009","6.6","29.7","10.8","2.1","27.6","7.1","21.1","18.8","4.8","6.2","0.08963083300655425","1.0909752955016525","1.9368662820010083"
"2230","6.3","13.3","13.1","5.4","12.8","9.5","12.3","26.2","5.4","12.9","0","0.30991735537190085","0.6198347107438017"
"28043","6.1","17.6","22.8","1.1","28.6","17.9","34.3","47.1","10","5.2","0.2647676435679723","1.1321099242216743","2.3281292796494113"
"20055","5.6","11","17.3","7.6","24.6","28.2","22.9","59.9","6.3","5.2","0","0.38884054818359803","0.9272351533608876"
"13161","6.1","14.9","27.6","4.1","22.1","20.5","36","29.4","6.1","5.1","0.08627555083620919","2.30289354924343","2.880276081762676"
"47033","6.2","18.8","19.9","2.4","21.6","15.8","27.3","27.4","9.1","3.9","0","1.261483614424791","1.5357191827780063"
"47071","6.3","22.4","19.9","1.6","20.7","15.6","28","8.6","5.9","4.1","0.08068854222700376","1.1988011988011988","1.9749481287942825"
"37095","6","20.6","31.2","2.8","31.5","21.3","32","44.8","1.8","6.8","0.1376936316695353","0.37865748709122204","0.37865748709122204"
"6085","5.1","13.6","5.9","7.9","19.7","10.8","10.8","70.1","4.3","4.5","0.00011225599755730949","0.10086201380524258","0.6252659063942139"
"19115","6.2","18.7","17","2.9","16.5","15.5","17.3","22.3","2.9","4.5","0.026345832967418985","1.5631860894001932","2.037411082813735"
"48469","5.7","16","26","3.3","24.5","16.4","25.6","56.8","6.9","4.6","0.16245549756316754","0.7477561554503244","1.3964259790536104"
"16029","6.4","16.7","10.6","2.2","15.4","10.3","14.7","9.1","3.7","2.7","0.08616975441619991","0.9191440471061324","1.3643544449231653"
"13195","6.2","17.1","16.8","2.2","23.9","18.2","32.1","19.7","6.9","6.2","0.06756756756756757","1.0561877667140824","1.1344238975817922"
"51107","5.8","9.5","3.8","1.9","13.8","5.9","6.1","45.9","4.7","3.4","0.0003201936531214078","0.15337275984515433","0.524477203812866"
"21077","6.3","13.8","21.1","2","21","15","28.9","10.7","5.4","4.3","0","1.1759226918151124","1.4553498661078124"
"8014","6.2","14","5.6","1.2","21","3.4","7","24.4","5.2","3.3","0","0.3954266492511943","0.8838948630320814"
"36017","6.2","20.6","16.6","1.5","22.4","11.2","22.4","5.9","4.9","7","0.07528181151811716","1.5016740297561266","1.78497137310062"
"30007","6.4","23.3","22.7","0.4","21","7.1","20.8","6.4","1.3","8.3","0.07127583749109052","0.33856022808268","0.7305773342836779"
"6021","5.8","16.2","17.3","3.6","30.2","23.5","26.6","49.9","6.9","7.1","0.09956617594765664","0.7503022544626983","1.244577199345708"
"27101","6.4","25.5","21.3","0.5","14.9","9.9","14.4","8","3.3","2.8","0.10315186246418338","0.49283667621776506","0.9627507163323782"
"48209","5.9","11.1","10.7","3.9","32","9.5","21.9","48.4","5.2","5.6","0.0025460355044651098","0.45637686417537093","0.8962044975717186"
"1131","5.7","19.8","28.9","1","22.7","20.8","42.8","73.3","9.9","14.1","1.8851756640959727","5.70694087403599","5.8526135389888605"
"48293","6","19.2","31.8","6.3","22.8","15.5","31.1","43.6","7.3","4.3","0.17105713308244952","0.8809442353746151","1.543790626069107"
"37059","6.3","20.8","10.3","1.9","19.8","9.8","19.4","16.5","3.7","4.9","0","1.001454898157129","1.1445198836081476"
"47009","6.4","20.3","16","1.9","20","10.2","18.5","9.8","4.8","4.5","0.0008129420372327454","0.9137468498496057","1.2746931143809446"
"47097","6","15.6","22.2","2.3","25.7","20.4","33.5","40.5","11.1","6.7","0.003595182455509617","2.020492539996405","3.224878662592127"
"37155","6","15.2","33.5","4.1","25.9","22.1","40.8","76.2","10.3","6.7","0.002236002623576412","2.1338918370997555","2.78531393476835"
"55083","6.4","20.9","15.5","1.6","18.6","7.8","15","5.8","3.8","2.2","0.07434944237918216","0.8656399362719065","1.171003717472119"
"19179","6.2","17.7","20.8","1.6","27.2","12","27.3","19.5","7.9","5","0.16842105263157894","2.310175438596491","2.790175438596491"
"19125","6.4","17.8","16.3","1.8","17.1","6","13.5","6","6.2","2.5","0.07805698159656549","0.747545708367108","1.7412711279233841"
"48279","5.6","16.9","26.8","4.4","14.3","23.7","34.1","61.9","9.5","3.1","0.6653788366602276","1.0803462831795092","1.7027974529584318"
"29143","6.5","18.9","19.9","2.1","21.9","17.7","34.3","21.9","9.7","4.5","0.01582612365477949","1.9729900822958428","3.0966448617851867"
"45031","5.9","19.1","30","1.7","24.6","15.2","31.5","45.9","8.6","6.3","0.03057614187329829","2.1607140257130792","3.0008299238508465"
"13097","5.7","11.7","11.8","2.8","27.9","11.7","21.5","63","11.3","6.7","0","0.8534549821378669","1.245440058004728"
"50027","6.3","23.5","14.6","1.6","26.3","5.8","16.4","6.1","4.5","3.6","0","1.1805187930121757","1.6216693135697902"
"56035","6.2","19.6","10.2","0.9","15.4","5","12.6","9.9","5.1","5.2","0.08783058456133502","0.3415633844051918","0.4391529228066751"
"55035","6.5","15.5","11.4","1.9","22.4","4.5","18.4","11.3","5.1","3.6","0.011140819964349376","0.7190892886080053","1.6133932912007778"
"4001","6.1","15.4","57.1","13.3","13.2","17.8","49.1","82.3","8.7","9","2.3168992421488297","3.57252719595067","3.7431136217455743"
"23001","6.5","17.6","14.4","1.5","25.3","8.2","21.9","10.5","5.4","4.7","0","0.733505413084251","1.621139811702661"
"51105","6.5","21.7","43.4","1.3","21.1","20.2","37.7","7.1","7.8","9.4","0","2.751397193887521","3.5721264704732874"
"37121","6.4","24.6","23","1.2","18.9","11.7","23.6","8.5","4.9","6.4","0.16689132806983759","2.1374927787406124","2.3557352846780923"
"36119","5.9","17.1","10.3","4.1","27.1","11.1","13.7","47.6","5.7","6.1","0","0.19734214998635569","1.032121570350422"
"26129","6.5","25.9","19.4","1.9","24.6","12.9","29","6.2","4.7","8.8","0","1.3825521913452232","1.8572284437070832"
"17139","6.5","18.7","20.6","2.9","15.8","13.5","16.1","3.9","5.6","3.8","0.03367910548295837","2.8223090394719117","3.2197224841708207"
"31065","6.3","24.6","24.9","1.1","19.3","9.6","17","7.4","2.4","1.3","0.2016535591853196","0.7662835249042145","1.008267795926598"
"28111","6.3","18.1","29.1","3.7","20.1","15.3","36.1","22.5","7.8","9.6","0.4","2.2122448979591836","2.3102040816326532"
"39049","6.3","12","9.1","2.3","27.8","8.5","22.6","38.7","8","4.8","0","0.5244908519237348","1.79927351742372"
"35043","5.7","18","12.8","2.4","22.7","8.6","16.7","58","6.1","7","0.23791245125835161","0.5921207652723832","0.9220057615858803"
"30051","6.4","20.3","30.2","0.8","16.6","27.4","34.3","1.8","6.1","0","1.7956391620350578","4.232578024796921","4.232578024796921"
"16063","6.1","13.8","22.7","5.5","22.5","18.7","27.3","35.4","5.2","6.7","0.32642089093702","0.32642089093702","0.32642089093702"
"40137","6.4","19.8","19","1.5","20.9","12.1","26.5","21.1","5.3","5.7","0.055496359438820815","0.6881548570413781","1.498401704848162"
"48171","6.2","28.8","13.8","4","26.5","10.4","15.7","26.6","3.8","4.7","0.13689253935660506","1.1595603333735958","1.5380279421830334"
"13273","5.7","19.4","28.6","4","26.7","20.8","43","64.2","8.1","7.4","0.021470746108427266","1.2989801395598497","2.63016639828234"
"19081","6.3","22.3","18.1","1","16","8.2","17.4","8.2","4.8","2.4","0.08817564588660612","0.6260470857949034","1.1991887840578432"
"20001","6.4","20.2","22.7","1","21.8","7.3","26","10.3","5.4","6","0.14957744372148682","0.39638022586194","1.5705631590756115"
"40095","6.2","21.9","28.6","2.5","16.9","18.7","28.9","36.6","6.1","4.7","0.06944444444444445","1.3005050505050506","1.6098484848484849"
"22091","5.9","19.5","35.3","1","16","22.6","37.6","55.8","13.9","26.2","0.21422833169686692","3.775774346157279","3.8204052485941267"
"13149","6.2","16.3","28.8","0.6","23.9","18","28.1","15.3","5.4","7.1","0.02535068446848065","1.4618894710157175","1.8759506506675678"
"36015","6.4","18.8","15.8","1","25.7","10.5","23.3","14.7","6.6","6.1","0","0.9962850388382303","2.074749521558032"
"34025","6.2","17.7","8.3","1.5","24.8","5.9","10.7","25.7","4.1","5.6","0","0.6218471398204257","1.5527142358577366"
"40099","6.3","19.1","32.4","4.3","19.7","14.4","24.7","29.8","5.8","3.3","0.022241992882562275","0.800711743772242","1.4086595492289442"
